n_files,total_mb,drizcorr,pctecorr,crsplit,subarray,detector,dtype,instr,mem_pred,wall_pred,bin_pred,wc_mean,wc_err,wc_std,x_mean,x_files,memory,wallclock,mem_bin
2,1,1,0,1,1,1,0,3,,,,,,,,,0.695408,58.0,0.0
3,5,0,0,2,0,0,1,2,,,,,,,,,0.591484,38.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.69012,37.0,0.0
5,11,0,0,0,0,0,1,2,,,,,,,,,0.711512,63.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690796,41.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.69142,51.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.946804,185.0,0.0
9,138,1,1,1,0,1,1,0,,,,,,,,,3.288728,7334.0,1.0
7,105,1,1,1,0,1,1,3,,,,,,,,,2.767376,2670.0,1.0
5,6,0,0,2,1,0,1,2,,,,,,,,,0.63614,64.0,0.0
2,13,1,0,0,0,0,0,3,,,,,,,,,1.04138,60.0,0.0
4,10,0,0,0,0,0,1,1,,,,,,,,,1.571332,139.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.718828,1557.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.68974,50.0,0.0
3,25,0,0,0,0,0,1,2,,,,,,,,,0.693244,83.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.238592,3397.0,1.0
2,4.0,0,0,0,1,0,0,1,0.47968155,35.693665,0.0,45.666666666666664,0.73282810879294,1.7950549357115013,,-0.8890390748952078,0.471208,45.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.27274,864.0,0.0
5,67,1,0,0,0,0,1,3,,,,,,,,,0.910516,122.0,0.0
4,14,0,0,0,0,0,1,1,,,,,,,,,1.608404,161.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.14808,2161.0,0.0
2,2,0,1,1,1,1,0,3,,,,,,,,,0.973096,157.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.722092,54.0,0.0
5,3,0,0,1,1,0,1,2,,,,,,,,,0.692896,47.0,0.0
5,11,0,0,0,0,0,1,2,,,,,,,,,0.706332,91.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.53714,35.0,0.0
4,9,0,0,0,0,0,0,2,,,,,,,,,0.576268,39.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.537692,33.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570476,36.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.148404,1694.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571264,37.0,0.0
2,2,0,0,1,1,0,0,2,,,,,,,,,0.568848,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.547528,36.0,0.0
7,105,1,1,1,0,1,1,3,,,,,,,,,2.739116,3022.0,1.0
9,9,1,0,1,0,0,1,0,,,,,,,,,0.786132,100.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.701836,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.6892,38.0,0.0
2,1,1,0,1,1,0,0,0,,,,,,,,,0.69232,45.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570276,36.0,0.0
5,1,1,1,1,1,1,1,3,,,,,,,,,0.965764,368.0,0.0
2,26,1,0,0,0,0,0,3,,,,,,,,,0.887792,82.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.69688,45.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.57182,37.0,0.0
2,26,1,0,0,0,0,0,3,,,,,,,,,0.947468,78.0,0.0
2,2,1,1,1,1,1,0,3,,,,,,,,,0.99568,234.0,0.0
7,87,1,0,0,0,0,1,3,,,,,,,,,1.001988,127.0,0.0
3,9,0,0,1,0,0,1,2,,,,,,,,,0.729896,63.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.6908,37.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.569948,36.0,0.0
9,138,1,1,1,0,1,1,0,,,,,,,,,3.258244,10613.0,1.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.616012,50.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.572116,32.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.703704,46.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.239996,5372.0,1.0
13,23,0,0,0,0,0,1,1,,,,,,,,,1.620572,633.0,0.0
2,2,1,1,1,1,1,0,3,,,,,,,,,0.995576,209.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570144,36.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.551308,31.0,0.0
5,66,1,0,0,0,0,1,3,,,,,,,,,1.082048,140.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571072,34.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.703604,45.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.641688,56.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.696832,43.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.245328,3550.0,1.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.14712,1194.0,0.0
2,2,0,1,1,1,1,0,3,,,,,,,,,0.973408,191.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.704904,45.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690864,37.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.688496,30.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.572084,38.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.71394,53.0,0.0
5,1,1,1,1,1,1,1,3,,,,,,,,,0.965228,343.0,0.0
3,1,0,0,0,0,0,0,1,,,,,,,,,1.411588,85.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.689888,47.0,0.0
6,5,1,0,2,0,0,1,0,,,,,,,,,0.73328,86.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.7009,38.0,0.0
5,7,0,0,2,0,0,1,2,,,,,,,,,0.73772,70.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.6922,35.0,0.0
8,12,0,0,1,0,1,1,3,,,,,,,,,0.783456,57.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.244316,4861.0,1.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.693184,35.0,0.0
2,35,0,0,0,0,0,0,3,,,,,,,,,0.824656,56.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.147052,770.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.145408,2084.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.687172,46.0,0.0
2,8,0,0,0,0,0,0,2,,,,,,,,,0.540728,30.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.536564,35.0,0.0
5,16,0,0,0,1,0,1,1,,,,,,,,,0.792776,118.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.616216,58.0,0.0
7,66,1,0,0,0,0,1,3,,,,,,,,,0.961504,155.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.70044,37.0,0.0
2,10,0,0,0,1,0,0,3,,,,,,,,,0.732496,35.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.698336,43.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.57134,36.0,0.0
2,2,1,0,1,1,1,0,3,,,,,,,,,0.708492,64.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.691184,37.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.948644,188.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570264,37.0,0.0
9,97,1,0,0,0,0,1,3,,,,,,,,,0.9179,162.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.658784,97.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.138292,900.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.69522,43.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.291152,4287.0,1.0
9,227,1,0,0,0,0,1,3,,,,,,,,,0.903752,304.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.146932,1201.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.618804,43.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.259196,2550.0,1.0
7,105,1,1,1,0,1,1,3,,,,,,,,,2.712928,3432.0,1.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.691188,2012.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.14908,1666.0,0.0
5,1,1,0,1,1,1,1,3,,,,,,,,,0.692828,87.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.69082,36.0,0.0
9,123,1,0,0,0,0,1,3,,,,,,,,,1.006628,277.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.685132,1695.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.365284,1445.0,0.0
5,9,0,0,2,0,0,1,2,,,,,,,,,0.736216,69.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.536612,34.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.696296,44.0,0.0
2,7,1,0,0,1,0,0,3,,,,,,,,,0.731968,51.0,0.0
2,4,0,0,1,0,1,0,3,,,,,,,,,0.709464,38.0,0.0
5,13,0,0,0,0,0,1,2,,,,,,,,,0.71344,81.0,0.0
2,35,0,0,0,0,0,0,3,,,,,,,,,0.825232,51.0,0.0
6,256,0,0,0,0,0,1,2,,,,,,,,,1.270368,126.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571408,38.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.946608,214.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.551188,31.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.706192,46.0,0.0
6,69,1,1,2,0,1,1,0,,,,,,,,,2.242436,8008.0,1.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.147004,918.0,0.0
4,5,0,0,0,0,0,1,1,,,,,,,,,1.525124,137.0,0.0
5,49,1,0,0,0,0,1,3,,,,,,,,,0.969292,125.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.53582,32.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.234368,2230.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.5704,37.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.705012,45.0,0.0
13,15,0,0,0,0,0,1,1,,,,,,,,,1.55602,534.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.691548,37.0,0.0
3,2,0,0,2,1,0,1,2,,,,,,,,,0.691576,34.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.827736,83.0,0.0
10,140,0,1,1,0,1,1,3,,,,,,,,,1.128236,11973.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.537492,35.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.271908,793.0,0.0
3,5,0,0,2,0,0,1,2,,,,,,,,,0.591808,41.0,0.0
5,2.0,0,0,0,1,0,1,1,1.2176731,83.99244,0.0,113.59649122807018,8.346374270612465,63.01374387792778,,1.016329665098238,0.460036,40.0,0.0
5,40,1,0,0,0,0,1,3,,,,,,,,,0.946736,124.0,0.0
4,6,0,0,0,0,0,1,1,,,,,,,,,1.543296,141.0,0.0
3,2,0,0,1,0,0,1,2,,,,,,,,,0.537912,35.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571712,39.0,0.0
2,6,1,0,0,1,0,0,3,,,,,,,,,0.71494,48.0,0.0
5,7,0,0,2,0,0,1,2,,,,,,,,,0.734184,68.0,0.0
3,23,0,0,1,0,0,1,2,,,,,,,,,0.711756,39.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.716376,45.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571028,36.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.147096,1606.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.237436,4520.0,1.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.714796,1860.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.146316,2963.0,0.0
2,2,1,0,1,1,1,0,3,,,,,,,,,0.703304,69.0,0.0
2,2,1,1,1,1,1,0,3,,,,,,,,,0.99518,254.0,0.0
9,42,1,0,0,1,0,1,3,,,,,,,,,0.825532,126.0,0.0
7,1,0,0,0,0,0,1,1,,,,,,,,,1.466056,259.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570724,38.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.55178,26.0,0.0
2,2,1,1,1,1,1,0,3,,,,,,,,,0.993848,203.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.283664,740.0,0.0
2,24,1,0,0,0,0,0,3,,,,,,,,,1.089952,118.0,0.0
3,2,0,0,1,0,0,1,2,,,,,,,,,0.537928,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570588,36.0,0.0
7,1,0,0,0,0,0,1,1,,,,,,,,,1.468188,220.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571172,38.0,0.0
4,2,1,0,0,0,0,0,0,,,,,,,,,0.6935,41.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.231548,3534.0,1.0
2,15,0,0,0,0,0,0,3,,,,,,,,,0.781628,47.0,0.0
7,2,1,0,1,1,1,1,0,,,,,,,,,0.7025,66.0,0.0
2,0.0,0,0,0,1,0,0,1,0.47968155,39.297596,0.0,38.53666184273999,0.25491644770159755,16.41392734692981,,-0.8890390748952078,0.4563,15.0,0.0
6,57,1,0,0,0,0,1,3,,,,,,,,,1.051032,134.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.138468,702.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571668,37.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.61678,49.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.693072,35.0,0.0
2,4,0,0,0,1,0,0,3,,,,,,,,,0.6938,30.0,0.0
2,4,0,0,0,1,0,0,3,,,,,,,,,0.692696,31.0,0.0
6,168,0,0,0,0,0,1,2,,,,,,,,,1.114536,102.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.569784,37.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.698176,40.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,1.44906,9275.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570532,38.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.828608,86.0,0.0
5,3,0,0,1,1,0,1,2,,,,,,,,,0.693756,59.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.234416,2500.0,1.0
2,9,1,1,1,1,1,0,3,,,,,,,,,1.11106,416.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.658912,92.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.537688,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.699792,37.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.719496,43.0,0.0
5,4,0,0,1,1,0,1,2,,,,,,,,,0.631752,48.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571496,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.700492,36.0,0.0
13,206,1,1,1,0,1,1,0,,,,,,,,,3.61538,12598.0,1.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.716704,811.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947784,151.0,0.0
2,8,0,0,0,0,0,0,2,,,,,,,,,0.575228,37.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.550788,31.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.699924,35.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.826368,89.0,0.0
9,57,1,0,0,0,0,1,3,,,,,,,,,0.965088,206.0,0.0
2,9,1,1,1,1,1,0,3,,,,,,,,,1.109868,493.0,0.0
14,7,1,0,0,0,0,1,0,,,,,,,,,0.73584,119.0,0.0
5,3,0,0,2,1,0,1,2,,,,,,,,,0.690224,56.0,0.0
5,40,1,0,0,0,0,1,3,,,,,,,,,0.966464,116.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.262244,2579.0,1.0
5,1,1,1,1,1,1,1,3,,,,,,,,,0.964788,321.0,0.0
2,4,0,0,0,1,0,0,3,,,,,,,,,0.692068,28.0,0.0
3,2,0,0,2,0,0,1,2,,,,,,,,,0.63608,54.0,0.0
2,2,1,0,1,0,0,0,0,,,,,,,,,0.71116,54.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690532,38.0,0.0
22,12,1,0,0,0,0,1,0,,,,,,,,,0.794588,95.0,0.0
6,9,1,0,2,1,1,1,0,,,,,,,,,0.877132,141.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.56296,45.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.94784,146.0,0.0
9,115,1,0,0,0,0,1,3,,,,,,,,,1.044312,244.0,0.0
2,35,1,0,0,0,0,0,3,,,,,,,,,0.923308,87.0,0.0
13,206,1,1,1,0,1,1,0,,,,,,,,,4.281016,9353.0,1.0
2,22,0,0,0,0,0,0,3,,,,,,,,,0.820584,105.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.690316,35.0,0.0
2,35,0,0,0,0,0,0,3,,,,,,,,,0.832088,55.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947616,195.0,0.0
5,11,0,0,0,0,0,1,2,,,,,,,,,0.713356,88.0,0.0
2,4,0,0,1,0,1,0,3,,,,,,,,,0.708792,39.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.695832,44.0,0.0
6,85,1,0,0,0,0,1,3,,,,,,,,,1.123464,133.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571548,35.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.619384,53.0,0.0
5,11,0,0,0,0,0,1,2,,,,,,,,,0.713212,86.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.689592,47.0,0.0
3,9,0,0,2,0,0,1,2,,,,,,,,,0.756952,48.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.700944,37.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.255332,1602.0,1.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.722584,43.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.245528,2139.0,1.0
5,3,0,0,1,1,0,1,2,,,,,,,,,0.631264,63.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.946604,167.0,0.0
3,2,0,0,1,0,0,1,2,,,,,,,,,0.537632,33.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.688712,51.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.285776,796.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.55216,31.0,0.0
2,2,1,1,1,1,1,0,3,,,,,,,,,0.997412,241.0,0.0
2,9,1,1,1,1,1,0,3,,,,,,,,,1.111188,368.0,0.0
5,3,0,0,1,1,0,1,2,,,,,,,,,0.693312,58.0,0.0
9,138,1,1,1,0,1,1,0,,,,,,,,,3.278332,13081.0,1.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.147128,909.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.700932,33.0,0.0
5,9,0,0,2,0,0,1,2,,,,,,,,,0.66176,61.0,0.0
5,13,0,0,0,0,0,1,2,,,,,,,,,0.640136,72.0,0.0
2,9,1,1,1,1,1,0,3,,,,,,,,,1.106728,475.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571328,34.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.616588,47.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947504,211.0,0.0
5,7,0,0,1,0,0,1,2,,,,,,,,,0.6415,63.0,0.0
9,132,1,0,0,0,0,1,3,,,,,,,,,0.94114,275.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.704476,46.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.696432,43.0,0.0
5,18,1,0,1,0,1,1,3,,,,,,,,,1.262476,220.0,0.0
2,1,1,0,1,1,1,0,3,,,,,,,,,0.693292,59.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.717312,2184.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.948628,147.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.687132,32.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.701456,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.702912,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.701908,36.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.706976,39.0,0.0
5,10,1,0,0,1,0,1,3,,,,,,,,,0.748656,74.0,0.0
9,9,1,0,1,0,0,1,0,,,,,,,,,0.786404,111.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.689668,37.0,0.0
6,123,0,0,0,0,0,1,2,,,,,,,,,1.010144,100.0,0.0
2,2,1,0,1,0,0,0,0,,,,,,,,,0.712328,62.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.146604,1489.0,0.0
6,106,0,0,0,0,0,1,2,,,,,,,,,0.968944,112.0,0.0
2,20,0,0,0,0,0,0,3,,,,,,,,,0.783712,45.0,0.0
5,5,1,0,1,0,0,1,0,,,,,,,,,0.724632,71.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.282236,4380.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.692288,36.0,0.0
2,4,0,0,1,0,1,0,3,,,,,,,,,0.712144,37.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.71884,44.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.52638,30.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.57144,38.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.147988,989.0,0.0
3,9,0,0,2,0,0,1,2,,,,,,,,,0.760328,45.0,0.0
2,35,1,0,0,0,0,0,3,,,,,,,,,0.919676,88.0,0.0
2,13,1,0,0,0,0,0,3,,,,,,,,,1.007524,64.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.691432,36.0,0.0
9,138,1,1,1,0,1,1,0,,,,,,,,,3.25914,9063.0,1.0
5,1,1,1,1,1,1,1,3,,,,,,,,,0.964128,322.0,0.0
6,73,0,0,0,0,0,1,2,,,,,,,,,0.857276,87.0,0.0
6,5,1,0,1,0,0,1,0,,,,,,,,,0.73162,51.0,0.0
17,207,1,0,0,0,0,1,3,,,,,,,,,1.124088,393.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.253632,2590.0,1.0
9,6,0,0,0,1,0,1,1,,,,,,,,,1.519992,330.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.69936,36.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.14626,1641.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.615684,40.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.572016,38.0,0.0
5,21,0,0,0,0,0,1,2,,,,,,,,,0.759056,93.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.271768,815.0,0.0
3,1,0,0,0,1,0,1,1,,,,,,,,,0.69064,50.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.616336,51.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.212964,641.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.244976,1962.0,1.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.53676,34.0,0.0
2,24,1,0,0,0,0,0,3,,,,,,,,,1.089228,71.0,0.0
3,1,0,0,1,0,0,1,2,,,,,,,,,0.537316,27.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.721156,491.0,0.0
5,7,0,0,2,0,0,1,2,,,,,,,,,0.7374,69.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.9483,180.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.53706,32.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.711384,1721.0,0.0
3,2,0,0,2,1,0,1,2,,,,,,,,,0.706984,38.0,0.0
3,9,0,0,2,1,0,1,2,,,,,,,,,0.745184,43.0,0.0
2,1,1,0,1,1,1,0,3,,,,,,,,,0.690556,58.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.688784,37.0,0.0
7,2,0,0,0,0,0,1,1,,,,,,,,,1.474292,270.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.696416,44.0,0.0
4,36,0,0,0,0,0,1,1,,,,,,,,,1.697864,255.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.69022,36.0,0.0
10,140,0,1,1,0,1,1,3,,,,,,,,,1.147832,17163.0,0.0
2,5,1,0,0,1,0,0,3,,,,,,,,,0.722916,49.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.693108,45.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690324,35.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.569392,36.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.255536,2513.0,1.0
3,2.0,0,0,0,1,0,1,1,0.47968155,32.88456,0.0,25.441176470588236,2.6536490435792195,15.47329991891267,,0.14927416705245128,0.459004,16.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.294324,418.0,0.0
5,13,0,0,0,0,0,1,2,,,,,,,,,0.712992,86.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.53728,36.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.263172,2600.0,1.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.25806,2907.0,1.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.536784,33.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.569936,38.0,0.0
9,9,1,0,1,0,0,1,0,,,,,,,,,0.799692,88.0,0.0
2,2,1,0,1,0,0,0,0,,,,,,,,,0.711384,54.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.71186,48.0,0.0
2,5,1,0,0,1,0,0,3,,,,,,,,,0.723116,49.0,0.0
2,2,1,0,1,1,1,0,3,,,,,,,,,0.712024,72.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690212,37.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.691492,53.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.70456,45.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.689992,35.0,0.0
2,10,1,0,0,1,0,0,3,,,,,,,,,0.745376,53.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.68892,48.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.620524,52.0,0.0
